movieId,keyword
1727,fbi
1727,machine gun
1727,piranha
1727,poison
1727,sexual attraction
1727,zoo
1975,curse
1975,little boy
1975,remake
2022,apple tree
2022,billionaire
2022,chrysler building
2022,city country contrast
2022,corporate take over
2022,fable
2022,ferrari
2022,inheritance
2022,kindness
2022,liar
2022,love letter
2022,new hampshire
2022,new york city
2043,police
2043,police operation
2043,psychologist
2043,psychology
2057,coffee grower
2057,cuba
2057,denunciation
2057,eroticism
2057,lover (female)
2057,passion
2057,sex
2057,sin
2057,women
2135,future
2135,time machine
2163,bank
2163,barn
2163,california
2163,captive
2163,car breakdown
2163,car chase
2163,deception
2163,desert
2163,diner
2163,donut
2163,extortion
2163,highway
2163,kidnapping
2163,moving
2163,murder
2163,ransom
2163,redneck
2163,stranded
2163,suspense
2163,trucker
2163,vacation
2312,bad power
2312,based on video game
2312,enchantment
2312,fairy tale
2312,family
2312,fictional place
2312,heir to the throne
2312,hero
2312,kingdom
2312,loss of family
2312,love of one's life
2312,magic
2312,medieval
2312,monster
2312,motherly love
2312,new love
2312,revenge
2312,royalty
2312,son
2312,villain
2312,wizardry
2454,based on novel
2454,brother sister relationship
2454,faith
2454,fantasy world
2454,fictional place
2454,human being
2454,leap in time
2454,lion
2454,matter of life and death
2454,narnia
2454,uncle
2454,wretch
2565,dying man's last fling
2565,escape
2565,luggage
2565,orange soda
2565,terminal illnessdying man
2565,ukulele
2661,black cat
2661,dc comics
2661,missile
2661,rescue
2661,shark
2661,shark attack
2661,shark repelent
2661,submarine
2661,super powers
2789,dystopia
2789,intergalactic travel
2789,matter of life and death
2789,outer space
2789,prison
3074,frankenstein
3088,death of girlfriend
3088,doc holliday
3088,double barreled shotgun
3088,gunslinger
3088,marshal
3088,ok corral
3088,revenge
3088,rifle
3088,saloon
3088,wyatt earp
3110,based on novel
3110,cattle ranch
3110,cattleman
3110,gun
3110,gunfight
3110,gunfighter
3110,homestead
3110,settler
3110,starting over
3543,car
3543,highway
3543,motel
3543,nevada
3543,rosenheim
3543,wilderness
3549,copenhagen
3549,daughter
3549,family
3549,fear of dying
3549,india
3549,marriage crisis
3549,orphanage
3549,wealth
3549,wedding
3549,woman director
3594,based on novel
3594,family
3594,hotel room
3594,killer
3594,numbers
3594,obsession
3594,psychological thriller
3594,sadomasochism
3594,suicide
3600,bahamas
3600,blood
3600,college
3600,competition
3600,fisherman
3600,hook
3600,island
3600,killer
3600,knife
3600,marijuana
3600,murder
3600,radio
3600,resort
3600,revenge
3600,slasher
3600,storm
3600,vacation
911,alcoholic
911,bank heist
911,bank robbery
911,california
911,car chase
911,daughter
911,security guard
911,usa
3089,adopted child
3089,cattle
3089,cattle drive
3089,cattle empire
3089,dangerous
3089,kansas
3089,revenge
3089,texas
5971,independent film
5971,prison
5971,prisoner
69,1960s
69,accident
69,adultery
69,concert
69,country music
69,germany
69,guitar
69,loss of brother
69,marriage
69,music record
69,prison
69,single
93,adultery
93,court case
93,hays code
93,jazz
93,jealousy
93,judge
93,jurors
93,lawyer
93,michigan
93,rape
423,biography
423,child murderer
423,classical music
423,deportation
423,ghetto riot
423,hiding place
423,homeland
423,hunger
423,individual
423,jew persecution
423,liberation
423,loss of family
423,nazis
423,panzer
423,pianist
423,polish resistance
423,prisoners of war
423,radio station
423,resistance
423,war crimes
423,warsaw ghetto
423,world war ii
996,classic noir
996,double cross
996,femme fatale
996,film noir
996,insurance fraud
996,insurance salesman
996,marriage
996,murder
996,step daughter
996,suicide
996,train accident
1713,architect
1713,coloured
1713,forbidden love
1713,new york
1713,xenophobia
59,attempted robbery
59,diner
59,distrust
59,double life
59,dual identity
59,family relationships
59,fight
59,indiana
59,lawyer
59,marriage
59,mistaken identity
59,mobster
59,robbery
59,self-defense
59,small town
59,violence
123,dwarves
123,elves
123,hobbit
123,mission
164,age difference
164,broken engagement
164,cat
164,celebration
164,fire escape
164,jewelry
164,loss of brother
164,love of one's life
164,millionaire
164,neighbor
164,store window
176,based on short film
176,bludgeoning
176,chained
176,game of death
176,pistol
176,sadist
176,shotgun
302,author
302,based on novel
302,country house
302,countryside
302,daughter
302,drug
302,dying and death
302,female nudity
302,generations confilct
302,innkeeper
302,london england
302,murder
302,provence
302,subway
302,suspense
302,swimming pool
302,women
302,writing
322,arbitrary law
322,boston
322,child
322,child abuse
322,loss of child
322,reference to sprite
322,repayment
322,sexual abuse
322,suppressed past
322,workers' quarter
490,allegory
490,artist
490,blacksmith
490,burning of witches
490,chess
490,countryside
490,crusade
490,death incarnate
490,death personified
490,demon
490,dying and death
490,juggler
490,last judgment
490,pest
490,sense of life
490,symbolism
490,witch
532,dog
532,framed
532,innocence
532,inventor
532,loyalty
532,prison
532,sheep
532,sheep rustling
532,surrealism
532,wallace & gromit
632,barracks
632,chess
632,christmas
632,escape
632,german
632,guard
632,plant
632,security
632,spy
696,adultery
696,based on novel
696,city
696,divorce
696,independent film
696,lolita
696,love
696,manhattan
696,new york city
696,married
696,mistress
696,new york
696,relationship
696,romance
696,writer
787,assassin
787,assault rifle
787,bomb
787,bullet wound
787,decoy
787,dysfunctional marriage
787,gun
787,gunfight
787,hitman
787,job
787,marriage
787,marriage crisis
787,married couple
787,secret
787,secret identity
831,alien
831,campy
831,extraterrestrial technology
831,flying saucer
831,georgia
831,interplanetary war
831,mutant
831,nobel prize laureate
831,outer space
831,resettlement
831,scientist
831,space travel
831,spaceship
841,atomic bomb
841,chosen one
841,denunciation
841,duke
841,dystopia
841,emperor
841,guild
841,insurgence
841,jihad
841,messiah
841,monster
841,mutation
841,prophecy
841,space marine
841,space travel
841,spice
841,telepathy
841,war
841,water
841,witch
850,1940s
850,bb gun
850,christmas
850,christmas tree dealer
850,essay
850,holiday
850,mall santa
850,nostalgia
850,young boy
865,chase
865,dystopia
865,dystopic future
865,game show
865,hunting human beings
865,prison
931,architecture
931,brushing teeth
931,church restoration
931,female nudity
931,gondola
931,grieving
931,hallucination
931,hospital
931,italy
931,ladder
931,mental illness
931,premonition
931,psychic
931,public sex
931,reading
931,rural setting
931,sister sister relationship
931,supernatural
931,venice
1248,horror
1248,psychopath
1248,serial killer
1248,winter
1255,archer
1255,bravery
1255,daughter
1255,family
1255,formaldehyde
1255,mobile phone
1255,pollution
1255,river
1255,sewerage
1255,snack bar
1406,men
1406,prairie
1406,stetson
1406,vacation
1627,18th century
1627,doctor
1627,feral child
1627,human experimentation
1627,learning
1627,punishment
1627,reward
1627,sign language
1627,tantrum
1627,wild child
1701,airport
1701,ambush
1701,bravery
1701,brutality
1701,convict
1701,dea agent
1701,desert
1701,escape
1701,explosion
1701,gas station
1701,helicopter
1701,hijacking
1701,las vegas
1701,mexican standoff
1701,motorcycle chase
1701,prison
1701,shootout
1701,u.s. marshal
1701,undercover
1701,violence
1701,war hero
1730,circus
1730,deceived husband
1730,film business
1730,film director
1730,film producer
1730,film setting
1730,homeless person
1730,identity
1730,independent film
1730,married couple
1730,movie star
1730,murder
1730,parallel world
1730,polen
1730,spectacle
1730,violent husband
1730,wife
1734,ancient egypt
1734,bracelet
1734,son
1788,dance
1788,dance teacher
1788,dancer
1788,dancing
1788,music
1809,independent film
1809,love triangle
1809,multiple storylines
1844,art theft
1844,art thief
1844,blackmail
1844,burglar
1844,criminal
1844,distrust
1844,gala
1844,heist
1844,kuala lumpur malaysia
1844,london england
1844,manhattan
1844,new york city
1844,millennium
1844,new year's eve
1844,nudity
1844,older man younger woman relationship
1844,skyscraper
1844,thief
1844,undercover
1859,capitalism
1859,capitalist
1859,communist
1859,fur
1859,istanbul
1859,jewelry
1859,paris
1865,3d
1865,aftercreditsstinger
1865,battle
1865,captain
1865,duke
1865,mermaid
1865,mutiny
1865,pirate
1865,prime minister
1865,sailing
1865,sea
1865,ship
1865,silver
1865,soldier
1865,swashbuckler
1865,sword
1901,bad boss
1901,daughter
1901,midlife crisis
2575,band
2575,birthday
2575,bridge
2575,children
2575,dancing
2575,debt
2575,fireworks
2575,independent film
2575,map
2575,political
2575,president
2575,secret agent
2575,spy
2575,swimming
2731,adoption
2731,civil war
2731,communist
2731,extramarital affair
2731,indochina
2731,longing
2731,love of one's life
2731,mother daughter relationship
2731,naval officer
2731,saigon
2832,convict
2832,detective
2832,dissociative identity disorder
2832,ex-cop
2832,isolated place
2832,mental disorders
2832,motel
2832,multiple character
2832,murder
2832,murder mystery
2832,nevada
2832,prisoner
2832,prostitute
2832,psychiatrist
2832,psychopathy
2832,rain
2832,rainstorm
2832,scream
2832,serial killer
2832,split personality
2832,storm
2832,stranded
2832,thunderstorm
2832,weather
3055,based on novel
3055,cult classic
3055,drug
3055,musical
117,1930s
117,al capone
117,cutting face while shaving
117,jury tampering
117,rooftop chase
117,rule of law
117,tax evasion
117,tough cop
117,treasury agent
117,untouchable
117,white suit
320,blackmail
320,confession
320,detective
320,fbi
320,homicide
320,los angeles
320,love
320,murder
320,neo-noir
320,suspect
320,teenager
334,becoming an adult
334,chance
334,child prodigy
334,daughter
334,dying and death
334,farewell
334,loss of father
334,parent child relationship
334,reconciliation
334,regret
334,suicide attempt
334,unsociability
436,adolescence
436,airplane
436,bravery
436,cocaine
436,colombia
436,drug crime
436,drug traffic
436,illegal immigration
436,individual
436,maquiladora
436,new york
436,pregnancy
436,self esteem
436,teacher
483,bank robbery
483,car
483,car crash
483,car journey
483,escape
483,fairy
483,hitman
483,hoodlum
483,hotel room
483,killer
483,loss of father
483,mother daughter relationship
483,murder
483,new orleans
483,pistol
483,prison
483,sex
483,snake skin jacket
483,texas
483,violence
483,witch
565,cabin in the woods
565,curse
565,drowning
565,ghost
565,horse
565,investigation
565,island
565,journalist
565,mysterious death
565,paranormal
565,remake
565,remake of asian film
565,supernatural horror
565,telephone
565,television
565,videoband
565,videotape
565,well
614,acceptance
614,adultery
614,aging
614,child
614,dream
614,faith
614,identity
614,journey in the past
614,nightmare
614,professor
614,reality
614,self-awareness
617,alligator
617,bisexuality
617,blackmail
617,cheerleader
617,court
617,court case
617,crocodile
617,duringcreditsstinger
617,eroticism
617,everglades
617,extramarital affair
617,florida
617,harpoon
617,heart-throb
617,intellectually gifted
617,lolita
617,menage a trois
617,millionaire
617,plan
617,planned murder
617,poison
617,pretended murder
617,rape
617,sailboat
617,sailing
617,seduction
617,sexual abuse
617,single
617,upper class
617,van
617,white trash
936,bumbling
936,clouseau
936,clumsiness
936,pink panther
936,police inspector
936,slapstick
1164,bullet wound
1164,daughter
1164,deaf-mute
1164,ecstasy
1164,ensemble cast
1164,first time
1164,gun
1164,illegal immigration
1164,loss of mother
1164,morocco
1164,nanny
1164,san diego
1164,terror
1365,electric chair
1365,ethnic stereotype
1365,independent film
1365,loss of child
1365,new love
1365,overweight child
1365,parent child relationship
1365,southern usa
1365,unsociability
1365,waitress
1365,xenophobia
1450,army
1450,postwar period
1537,custody battle
1537,lawyer
1537,new york
1537,suspense
1563,independent film
1571,action hero
1571,car chase
1571,cyber terrorism
1571,ex-cop
1571,fbi
1571,hacker
1571,hostage
1571,kidnapping
1571,suspense
1571,transport of prisoners
1571,violence
1571,washington d.c.
1819,love of one's life
1819,newlywed
1819,roommate
1902,best friend
1902,car crash
1902,face operation
1902,fall from skyscraper
1902,ladykiller
1902,life extension
1902,love of one's life
1902,love triangle
1902,madrid
1902,psychiatric
1902,psychiatrist
1902,virtual reality
2267,children
2267,cuddle rabbit
2267,parent child relationship
2767,fireworks
2767,homeless person
2767,prison
2767,self-inflicted injury
2767,snow
2767,subway
2767,tramp
3076,cemetery
3076,child murder
3076,frankenstein
3076,frankenstein's monster
3076,grave robbing
3076,gypsy
3076,lycanthrope
3076,monster
3076,moon
3076,sequel
3076,werewolf
3090,american
3090,bandit
3090,dead mule
3090,friends
3090,gold
3090,gold mine
3090,gold rush
3090,greed
3090,mexico
3090,money
3090,prospector
3547,adultery
3547,fantasy
3547,fight
3547,love
3547,marriage
3547,military
3547,sexuality
3547,suspense
4482,estate agent
4482,love triangle
4482,menage a trois
4482,southern france
4482,van
4482,woman director
4518,catholic
4518,duke
4518,historical figure
4518,protestant
4518,treason
4538,brother brother relationship
4538,catharsis
4538,drinking syrup
4538,dysfunctional family
4538,healing
4538,india
4538,steward
4538,train attendant
4965,alien
4965,android
4984,corruption
4984,repayment
4984,smuggling
5179,eccentric
5179,edinburgh
5179,school
5179,teacher
5236,celebration
5236,christmas
5236,crush
5236,custody battle
5236,detective
5236,female corpse
5236,hoodlum
5236,los angeles
5236,loser
5236,series of murders
5236,shooting
5236,thief
6620,brother brother relationship
6620,champagne
6620,chauffeur
6620,family disapproval
6620,high society
6620,impossible love
6620,love
6620,manhattan
6620,new york city
6620,millionaire
6620,playboy
6620,teenage crush
28,apocalypse
28,army
28,cambodia
28,death
28,green beret
28,guerrilla
28,insanity
28,jungle
28,napalm
28,river
28,tribe
28,vietcong
28,vietnam
309,birthday
309,child
309,child abuse
309,country house
309,daughter
309,depression
309,dogme 95
309,family reunion
309,father son relationship
309,hotelier
309,lecture
309,parent child relationship
309,secret
309,sexual abuse
309,suicide
309,twin sister
513,arranged marriage
513,coming out
513,hinduism
513,homosexuality
513,india
513,infidelity
513,lesbian
513,lesbian relationship
513,lgbt
513,wife husband relationship
513,woman director
905,casino
905,forbidden love
905,irony
905,london england
905,loss of husband
905,reward
905,silent film
910,book store
910,classic noir
910,detective
910,drug
910,film noir
910,gambling
910,los angeles
910,missing person
910,philip marlowe
910,poison
910,private detective
910,suspense
947,arab
947,arabian
947,british army
947,british empire
947,cairo
947,camel
947,damascus
947,desert
947,horse
947,jerusalem
947,ottoman empire
947,war
947,world war i
951,children education
951,cook
951,crime fighter
951,drug dealer
951,dying and death
951,kindergarten
951,kiss
951,police
951,teacher
965,jealousy
965,love of one's life
965,marriage crisis
965,marriage proposal
965,only child
965,small town
994,country life
994,cult film
994,england
994,primal fear
994,rape
994,revenge
994,rural setting
994,thriller
994,violence
1411,apocalypse
1411,armageddon
1411,bible
1411,end of the world
1411,eroticism
1411,faith
1411,group sex
1411,religion and supernatural
1411,religious conversion
1411,religious fanatic
1411,sex
1411,the rapture
3683,aftercreditsstinger
3683,duringcreditsstinger
3683,dying and death
3683,iwo jima
3683,pacific
3683,world war ii
635,aggression by animal
635,amnesia
635,blood
635,church
635,demon
635,drug
635,drug addiction
635,fan
635,heart
635,incest
635,neurosis
635,new orleans
635,sanatorium
635,southern usa
635,vision
1392,calcutta
1392,human trafficking
1392,illegal prostitution
1392,prostitute
1392,red-light disctrict
1392,woman director
1991,bar
1991,beaten to death
1991,car chase
1991,disc jockey
1991,duringcreditsstinger
1991,exploitation
1991,female friendship
1991,gore
1991,grindhouse
1991,killer car
1991,ladykiller
1991,misogynist
1991,psychopath
1991,sadism
1991,sadist
1991,slasher
1991,sports car
1991,stalker
1991,stuntman
1991,stunts
1991,violence
1991,women
1991,women's prison
2155,extramarital affair
2155,prison
2155,robbery
2155,role reversal
3063,ambassador
3063,cigar smoking
3063,dictator
3063,dowager
3063,geofiction
3063,lemonade
3063,mirror
3063,musical number
3063,siege
3063,slapstick
3063,spy
3063,widow
2160,abandoned ship
2160,armageddon
2160,betrayal
2160,brawl
2160,climate change
2160,desertion
2160,disobeying orders
2160,diver
2160,electrocution
2160,explosion
2160,giant  squid
2160,heat
2160,iceberg
2160,laboratory
2160,meteor shower
2160,minefield
2160,mini submarine
2160,moral dilemma
2160,mutiny
2160,nuclear missile
2160,nuclear submarine
2160,physicist
2160,race against time
2160,religious fanatic
2160,sabotage
2160,sky on fire
2160,torpedo
2160,united nations
2160,van allen radiation belt
4970,amnesia
4970,false accusations
4970,gothic
4970,medication
4970,mental illness
4970,mental institution
4970,patient
4970,trust
173,atlantis
173,captain
173,captain nemo
173,deep sea
173,diving
173,diving suit
173,giant  squid
173,harpoon
173,jules verne
173,ocean
173,scuba
173,scuba diving
173,ship
173,submarine
173,underwater
173,war
173,war ship
315,b movie
315,eroticism
315,exploitation film
315,go-go dancer
315,independent film
315,kidnapping
315,killing
315,sports car
901,blind girl
901,blindness and impaired vision
901,eye operation
901,flower girl
901,flower shop
901,little tramp
901,love
901,love of one's life
901,millionaire
901,operation
901,suicide attempt
901,tramp
6593,android
6593,container
6593,creature feature
6593,esp
6593,giant egg
6593,giant monster
6593,giant robot
6593,gojira
6593,kaiju
6593,psychic
6593,pterodactyl
6593,rodan
6593,self sacrifice
6593,sibling
6593,tokusatsu
7451,adrenaline junkie
7451,athlete
7451,biological weapon
7451,cold war
7451,mission
7451,nsa agent
7451,prague
7451,russian
7451,sports car
7451,thrill seeker
1088,becoming an adult
1088,canoe
1088,chief
1088,empowerment
1088,grandfather granddaughter relationship
1088,loss of brother
1088,loss of mother
1088,loss of wife
1088,maori tradition
1088,modern society
1088,new zealand
1088,ocean
1088,patriarch
1088,patriarchy
1088,role of women
1088,stick fighting
1088,tradition
1088,whale
1088,woman director
2752,laundromat
2752,sex addiction
2926,extramarital affair
2926,fight
2926,france
2926,louis xiii.
4478,adultery
4478,gambling
4478,love of one's life
4478,millionaire
4478,shortage of money
5780,cold war
5780,east germany
7340,abusive mother
7340,based on novel
7340,bible
7340,cemetery
7340,crucifix
7340,cruelty
7340,extreme violence
7340,firestorm
7340,humiliation
7340,isolation
7340,nudity
7340,outsider
7340,praying
7340,prom
7340,rage
7340,religion
7340,revenge
7340,school
7340,stage
7340,taunting
7340,teacher
7340,telekinesis
7340,unrequited love
20,daughter
20,dying and death
20,farewell
20,mother daughter relationship
20,night shift
20,responsability
20,secret love
20,woman director
38,amnesia
38,bittersweet
38,brainwashing
38,deja vu
38,dream
38,heartbreak
38,jealousy
38,love
38,love story
38,memory
38,nonlinear timeline
38,operation
38,regret
38,relationship
38,relationship problems
66,assassination
66,corruption
66,daughter
66,government
66,rape
66,secret service
66,secret service agent
66,suspense
66,usa president
66,washington d.c.
66,white house
101,assassin
101,complex characters
101,complex relationship
101,corruption
101,cult film
101,hitman
101,immigrant
101,loneliness
101,loss of family
101,murder
101,neighbor
101,neo-noir
101,new york
101,police brutality
101,revenge
101,s.w.a.t.
101,tragic love
101,training
145,authority
145,church
145,disabled
145,dying and death
145,excommunication
145,faith
145,god
145,independent film
145,mother daughter relationship
145,oil platform
145,paraplegic
145,prayer
145,priest
145,prostitute
145,scotland
145,social coercions
145,society
145,tradition
145,underdog
145,world religion
303,atomic bomb
303,daughter
303,espionage
303,fbi
303,film noir
303,intoxication
303,love at first sight
303,marriage proposal
303,millionaire
303,nazis
303,patriotism
303,poison
303,rio de janeiro
303,staircase
303,suspense
303,undercover
303,wine cellar
437,claustrophobia
437,cube
437,detective
437,hacker
437,mathematics
437,maze
437,riddle
445,algerian
445,anonymous letter
445,camcorder
445,confidence
445,conscience
445,intellectual
445,lie
445,massacre on french algerians 1961
445,menace
445,moderator
445,paris
445,puberty
445,suppressed past
445,upper class
445,videoband
492,appropriation of another human being
492,brain
492,chimp
492,door
492,externally controlled action
492,identity
492,individual
492,married couple
492,new identity
492,pet
492,pet shop
492,puppeteer
492,secret love
492,sexual identity
492,subconsciousness
492,transvestism
492,witch
507,aids
507,bank
507,bank robber
507,bank robbery
507,drug
507,drug abuse
507,friendship
507,heroin
507,hoodlum
507,hostage
507,illegal prostitution
507,independent film
507,jazz
507,junkie
507,kidnapping
507,murder
507,night life
507,paris
507,pistol
507,prostitute
507,robbery
507,vault
507,violence
533,animation
533,competition
533,contest
533,dog
533,garden
533,giant vegetable
533,pest control
533,rabbit
533,stop motion
533,vegetable
533,wallace & gromit
599,aging actor
599,butler
599,diva
599,film noir
599,hollywood
599,jealousy
599,loss of sense of reality
599,madness
599,new year's eve
599,screenwriter
599,silent film star
619,anonymous letter
619,bodyguard
619,diva
619,los angeles
619,oscar award
619,sister sister relationship
700,atomic bomb
700,british secret service
700,crocodile
700,east berlin
700,eastern block
700,hot air balloon
700,kgb
700,secret intelligence service
700,snake charmer
870,allegory
870,broken engagement
870,bunraku
870,eternal love
870,japan
870,murder
870,new love
870,pop star
870,suicide attempt
870,yakuza
941,buddy cop
941,christmas
941,death of wife
941,ex soldier
941,homicide detective
941,lapd
941,los angeles
941,police detective
941,recklessness
941,self-destruction
1091,alien
1091,alien life-form
1091,antarctica
1091,ice
1091,norwegian
1091,paranoia
1091,remake
1091,research station
1091,shape shifting alien
1091,sled dogs
1091,snow storm
1091,space marine
1125,adultery
1125,alcoholic
1125,background singer
1125,black people
1125,deceived wife
1125,detroit
1125,drug addiction
1125,extramarital affair
1125,manager
1125,motown
1125,music band
1125,music record
1125,musical
1125,oscar award
1125,record producer
1125,recording contract
1125,show business
1125,singer
1125,singing
1125,single
1125,soul
1125,the supremes
1591,capture
1591,emigrant
1591,emigration
1591,farm
1591,jew
1591,kenia
1591,loss of family
1591,marriage crisis
1591,national socialism
1591,only child
1591,woman director
1591,world war ii
1646,anne frank
1646,based on novel
1646,based on true events
1646,biography
1646,black people
1646,daughter
1646,diary
1646,gang violence
1646,ghetto
1646,high school
1646,holocaust
1646,idealism
1646,principal witness 
1646,racial segregation
1646,racial tension
1646,school excursion
1646,violence in schools
1665,independent film
1665,mansion
1665,musician
1665,nudity
1665,recording
1665,rock
1665,seattle
1665,sex
1665,singer
1665,song
1665,true
1665,woods
1955,19th century
1955,biography
1955,curiosity
1955,dignity
1955,disfigurement
1955,exploitation
1955,freak
1955,hospital
1955,physical deformity
1955,sideshow
2046,dream
2046,extrasensory perception
2046,fortune teller
2046,pond
2088,bad cop
2088,hitwoman
2088,mafia boss
2088,police
2088,police operation
2088,sex addiction
2088,suspense
2300,basketball
2300,basketball court
2300,basketball game
2300,basketball hoop
2300,basketball team
2300,cartoon chicken
2300,cartoon reality crossover
2300,cartoon skunk
2300,doctor
2300,referee
2300,speedy gonzales
2300,sport
2300,sylvester the cat
2300,tweety bird
2383,brown bear
2383,canada
2383,falling from height
2383,kodiak bear
2383,puma
2383,rocky mountains
2383,spring
2383,summer
2383,trapper
2383,wilderness
2616,aftercreditsstinger
2616,attitude
2616,babysitter
2616,backfire
2616,child care
2616,crazy uncle
2616,drag net
2616,streetwise
2616,tire
2769,musical
2769,parfum
2769,paris
2769,singing
2769,world war ii
2779,hypnosis
2779,independent film
2788,cabriolet
2788,camcorder
2788,cohabitant
2788,fictional tv show
2788,generations confilct
2788,roommate
2788,unemployed
2788,yuppie
2990,attempted murder
2990,cheating
2990,con man
2990,extreme violence
2990,home ownership
2990,ladder
2990,lodger
2990,psychopathy
2990,san francisco
2990,staircase
2990,suspense
2990,vecino
3537,dance
3537,dance performance
3537,musical
3537,rivalry
3933,animation
3933,cheating
3933,corpse
3933,dark fantasy
3933,england
3933,european
3933,grave
3933,marriage
3933,money
3933,musical
3933,old town
3933,parents
3933,piano
3933,ring
3933,shyness
3933,skeleton
3933,stop motion
3933,wedding
3933,wedding ceremony
3933,wedding ring
4104,autism
4104,brother sister relationship
4104,car garage
4133,1970s
4133,drug addiction
4133,drug smuggle
4133,drug traffic
4133,rise and fall
4133,war on drugs
4203,airport
4203,ex-wife
4203,madrid
4203,pregnancy
4203,relationship
4203,sleeping pill
4203,spectacle
4203,suicide attempt
4203,terrorist
4232,gore
4232,halloween
4232,meta film
4232,news reporter
4232,self-referential
4232,serial killer
4232,slasher
4232,tabloid
4233,film festivals
4233,slasher
4233,slaughter
4234,ex-cop
4234,film director
4234,mask
4234,metal detector
4234,reporter
4234,scream
4234,series of murders
4234,slasher
4267,1970s
4267,bisexuality
4267,classical music
4267,stricken
4267,wife husband relationship
4291,disappearance
4291,hitchhike
4291,japan
4291,loser
4291,road trip
4291,summer
4291,travel
4291,trip
4477,anonymity
4477,new york
4477,northern ireland
4477,terrorist
4564,best friend
4564,botox
4564,child wish
4564,city portrait
4564,couples therapy
4564,fashion
4564,fashion designer
4564,fashion journal
4564,forgiveness
4564,hotel
4564,loss of libido
4564,malibu
4564,new year's eve
4564,saint louis
4587,1960s
4587,aspiring nun
4587,bell ringing
4587,bell tower
4587,dress
4587,gynecological exam
4587,jewish girl
4587,kennedy assassination
4587,polka dot
4587,polka dot dress
4587,reference to joan of arc
4587,roman catholic
4587,shoe salesman
4587,swimming
4952,interior decorator
4952,love
4952,millionaire
4952,telephone
4952,texan
4978,american dream
4978,cat
4978,cossack
4978,hanukah
4978,immigration
4978,jew
4978,mouse
4978,new york
4978,pogrom
4978,russia
5055,polish
5055,postwar period
5548,crime fighter
5548,cyberpunk
5548,cyborg
5548,detroit
5548,dystopia
5548,gentrification
5548,human experimentation
5548,law enforcement
5548,robocop
5548,weapon
5900,calamity
5915,alaska
5915,based on true story
5915,biography
5915,camping
5915,cutting the cord
5915,journey
5915,male nudity
5915,parent child relationship
5915,pubic hair
5915,self-discovery
5915,wilderness
7007,based on novel
7007,bulletproof vest
7007,company
7007,corruption
7007,detective
7007,japan
7007,japanese
7007,journalist
7007,murder
7007,parking garage
7007,party
7007,police
7007,restaurant
7007,seppuku
7007,usa
7007,wheelchair
7007,whodunit
7091,bite
7091,dark comedy
7091,delusion
7091,drinking blood
7091,hallucination
7091,insanity
7091,method acting
7091,murder
7091,night club
7091,psychosis
7091,therapist
7091,vampire
8447,class society
8447,insect
8447,naturalist
8447,rich woman - poor man
8447,scientist
8879,blackmail
8879,gold miner
8879,gold mining town
8879,gunslinger
8879,killer
8879,marshal
8879,mine
8879,preacher
8879,settler
8879,showdown
8879,strange person
8879,violence
8880,biography
8880,bolivian army
8880,che guevara
8880,la paz
8880,bolivia
8984,employee
8984,intrigue
8984,sexual harassment
8984,workplace
26386,holiday
31000,bad cop
31000,press
77866,contraband
77866,criminal
77866,head wound
77866,security guard
89492,children
89492,duringcreditsstinger
89492,family relationships
89492,wife husband relationship
1873,burma
1873,doctor
1873,rangoon
217,alien phenomenons
217,archaeologist
217,archeology 
217,indiana jones
217,leather jacket
217,machinegun
217,maya civilization
217,mexico city
217,nuclear explosion
217,peru
217,refrigerator
217,riddle
217,saving the world
217,treasure
217,treasure hunt
217,whip
891,burglar
891,fbi
891,journalist
891,newspaper
891,newspaper man
891,plan
891,politics
891,shadowing
891,usa
891,watergate scandal
891,wiretap
928,bat
928,cleverness
928,cowardliness
928,current
928,dying and death
928,electric shock
928,fur
928,gremlin
928,human animal relationship
928,monster
928,mutant
928,mutation
928,new york
928,research station
928,restaurant
928,skyscraper
928,tv station
928,water
1623,abuse
1623,liberation of prisoners
1623,prison
1623,prison farm
1623,prison warden
1833,african american
1833,aids
1833,based on play or musical
1833,gay
1833,hiv
1833,hiv positive
1833,home movie
1833,lower east side
1833,missing person
1833,mugging
1833,musical
1833,rock opera
1833,sex
1833,telephone call  
1984,based on novel
1984,big brother
1984,dystopia
1984,future
1984,television
1984,totalitarianism
1985,aids
1985,cancer
1985,diplomat
1985,genocide in rwanda
1985,morgue
1985,nairobi
1985,pharmaceutical industry
1985,politician
2107,los angeles
2107,meteorology
2107,metereologist
2107,television
2107,tv duel
2107,unemployment
2107,weatherman
2546,metropolis
2546,paris
2546,sightseeing
2546,slapstick
2546,strike
2546,subway
2546,transvestism
2546,urban life
2841,amnesia
2841,bodily disabled person
2841,brittany
2841,disappearance
2841,illegal prostitution
2841,lighthouse
2841,lighthouse keeper   
2841,loss of lover
2841,missing person
2841,paris
2841,polio
2841,private detective
2841,prostitute
2841,soldier
2841,teenage crush
2841,trenches
2841,verdun
2841,wheelchair
2841,world war i
2907,accountant
2907,black humor
2907,dead wish
2907,eccentric
2907,loan shark
2907,macabre
2907,uncle
2907,vampire
2907,werewolf
147,fingerprinting
147,fondling
147,independent film
147,mise en scene
147,montmartre paris
147,nouvelle vague
147,skipping school
147,strict teacher
147, mugshot
914,adolf hitler
914,amnesia
914,dictator
914,funny nazi
914,germany
914,good vs evil
914,hairdresser
914,jew
914,jewish ghetto
914,national socialism
914,national socialist party
914,propaganda
914,satire
1262,author
1262,death
1262,dying
1262,fate
